Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1032	svchost.exe	0x82281f58	0xbf0	WaitablePort	0x1f0001	NLAPrivatePort
1032	svchost.exe	0x81e18628	0xbf4	Event	0x1f0003	
1032	svchost.exe	0x81e18658	0xbf8	Event	0x1f0003	
1032	svchost.exe	0xe1a5a8f8	0xbfc	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NETWORK\LOCATION AWARENESS
1032	svchost.exe	0xe210fc68	0xc00	Section	0xf0007	
1032	svchost.exe	0x81eb33a0	0xc04	File	0x1200a0	\Device\Tcp
1032	svchost.exe	0x82105150	0xc08	Event	0x1f0003	WINMGMT_PROVIDER_CANSHUTDOWN
1032	svchost.exe	0x82061e80	0xc0c	Job	0x1f001f	WmiProviderSubSystemHostJob
1032	svchost.exe	0x821056a8	0xc10	Event	0x1f0003	
1032	svchost.exe	0x81da8748	0xc14	Event	0x1f0003	
1032	svchost.exe	0xe1ae4d68	0xc18	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x821056d8	0xc1c	Event	0x1f0003	
1032	svchost.exe	0x82219928	0xc20	Event	0x1f0003	
1032	svchost.exe	0x81cb0358	0xc24	Event	0x1f0003	
1032	svchost.exe	0x82105c50	0xc28	Event	0x1f0003	
1032	svchost.exe	0x81dedb60	0xc2c	Event	0x1f0003	
1032	svchost.exe	0x82281f18	0xc30	Event	0x1f0003	
1032	svchost.exe	0x820e3768	0xc34	Event	0x1f0003	
1032	svchost.exe	0x82063c90	0xc38	Event	0x100000	WBEM_ESS_OPEN_FOR_BUSINESS
1032	svchost.exe	0x8205a460	0xc3c	Thread	0x1f03ff	Tid 1896 Pid 1032
1032	svchost.exe	0x82063c90	0xc40	Event	0x1f0003	WBEM_ESS_OPEN_FOR_BUSINESS
1032	svchost.exe	0xe1f83a28	0xc44	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x821afd00	0xc48	Event	0x1f0003	
1032	svchost.exe	0x8225c3d8	0xc4c	Event	0x1f0003	
1032	svchost.exe	0x8225c3a8	0xc50	Event	0x1f0003	
1032	svchost.exe	0x820587f0	0xc54	Thread	0x1f03ff	Tid 1904 Pid 1032
1032	svchost.exe	0x81dacb28	0xc58	Event	0x1f0003	
1032	svchost.exe	0x8224b6b8	0xc5c	Event	0x1f0003	
1032	svchost.exe	0x81c8ac80	0xc64	Event	0x1f0003	
1032	svchost.exe	0x8211a528	0xc68	Event	0x1f0003	
1032	svchost.exe	0xe2138bf8	0xc6c	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x81e6b660	0xc70	Process	0x478	VMwareUser.exe Pid 1356
1032	svchost.exe	0x821afd60	0xc74	Event	0x1f0003	
1032	svchost.exe	0x821afd30	0xc78	Event	0x1f0003	
1032	svchost.exe	0x821afcd0	0xc7c	Event	0x1f0003	
1032	svchost.exe	0x81c959d0	0xc80	Event	0x1f0003	
1032	svchost.exe	0x81da86e8	0xc84	Event	0x1f0003	
1032	svchost.exe	0xe1b4fb90	0xc88	Token	0xc	
1032	svchost.exe	0x81f84020	0xc8c	Thread	0x1f03ff	Tid 1212 Pid 1032
1032	svchost.exe	0xe1737aa0	0xc90	Token	0xc	
1032	svchost.exe	0x81bf8068	0xc98	Thread	0x1f03ff	Tid 1636 Pid 1032
1032	svchost.exe	0x81dcc6d8	0xc9c	Event	0x1f0003	
1032	svchost.exe	0x81dcc6a8	0xca0	Event	0x1f0003	
1032	svchost.exe	0x81dcc678	0xca4	Event	0x1f0003	
1032	svchost.exe	0xe20f2fb8	0xca8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
1032	svchost.exe	0xe2116b00	0xcac	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS
1032	svchost.exe	0xe211c860	0xcb0	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS
1032	svchost.exe	0x81e5bc68	0xcb4	Event	0x21f0003	
1032	svchost.exe	0x822bcb50	0xcb8	IoCompletion	0x1f0003	
1032	svchost.exe	0x820f06f8	0xcbc	Thread	0x21f03ff	Tid 1916 Pid 1032
1032	svchost.exe	0xe1e7dd68	0xcc4	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0xe12e6ab0	0xcc8	Port	0x1f0001	
1032	svchost.exe	0x8208cbc0	0xccc	Event	0x1f0003	
1032	svchost.exe	0x8229aef0	0xcd4	Event	0x1f0003	
1032	svchost.exe	0xe2344848	0xcd8	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x821ad140	0xcdc	Event	0x1f0003	
1032	svchost.exe	0x822338a0	0xce0	Thread	0x1f03ff	Tid 504 Pid 1032
1032	svchost.exe	0xe1098878	0xce4	Port	0x1f0001	
1032	svchost.exe	0xe1aa4d48	0xce8	Token	0xc	
1032	svchost.exe	0x822a6220	0xcec	Event	0x1f0003	
1032	svchost.exe	0xe20f4bb0	0xcf0	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x822a61f0	0xcf4	Event	0x1f0003	
1032	svchost.exe	0x81ded798	0xcf8	Thread	0x1f03ff	Tid 1844 Pid 1032
1032	svchost.exe	0x822be020	0xcfc	WmiGuid	0x4	
1032	svchost.exe	0x81df2ca8	0xd00	Event	0x1f0003	
1032	svchost.exe	0x821619d0	0xd04	Event	0x21f0003	
1032	svchost.exe	0x81d9e968	0xd08	Event	0x100003	
1032	svchost.exe	0x81dc6a98	0xd10	Event	0x1f0003	
1032	svchost.exe	0x81be3f08	0xd14	Event	0x1f0003	
1032	svchost.exe	0x81fd62a8	0xd18	Event	0x1f0003	
1032	svchost.exe	0x81fd8020	0xd1c	Thread	0x21f03ff	Tid 1948 Pid 1032
1032	svchost.exe	0xe1f5b208	0xd20	Section	0x20f0007	GDA:  ESENT Performance Data Schema Version 40
1032	svchost.exe	0x81e5eae0	0xd24	Mutant	0x21f0001	Instance0:  ESENT Performance Data Schema Version 40
1032	svchost.exe	0xe1b487b0	0xd28	Section	0x20f0007	IDA0:  ESENT Performance Data Schema Version 40
1032	svchost.exe	0x82249e98	0xd2c	Event	0x21f0003	Go0:  ESENT Performance Data Schema Version 40
1032	svchost.exe	0x82249ed8	0xd30	Event	0x21f0003	Ready0:  ESENT Performance Data Schema Version 40
1032	svchost.exe	0x81dcc708	0xd34	IoCompletion	0x1f0003	
1032	svchost.exe	0x81fd94b0	0xd38	Thread	0x21f03ff	Tid 1952 Pid 1032
1032	svchost.exe	0x822ca4c0	0xd3c	Event	0x100003	
1032	svchost.exe	0x822ca430	0xd40	Event	0x1f0003	
1032	svchost.exe	0xe20ee3c8	0xd44	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x821a1b20	0xd48	Event	0x1f0003	
1032	svchost.exe	0x82109020	0xd4c	Event	0x1f0003	
1032	svchost.exe	0x821090b0	0xd50	Event	0x1f0003	
1032	svchost.exe	0x8226f4d8	0xd54	Thread	0x1f03ff	Tid 1128 Pid 1032
1032	svchost.exe	0x81c913a0	0xd58	Event	0x1f0003	
1032	svchost.exe	0x821b45b8	0xd5c	Event	0x1f0003	
1032	svchost.exe	0x82062590	0xd60	Event	0x1f0003	
1032	svchost.exe	0x82086020	0xd64	WmiGuid	0x4	
1032	svchost.exe	0x81dd2508	0xd68	Event	0x1f0003	
1032	svchost.exe	0x81f6bc18	0xd6c	Semaphore	0x100003	
1032	svchost.exe	0xe11fc1a0	0xd70	Port	0x1f0001	
1032	svchost.exe	0x81dec500	0xd74	Event	0x1f0003	
1032	svchost.exe	0x81dec4d0	0xd78	Event	0x1f0003	
1032	svchost.exe	0x81dec4a0	0xd7c	Event	0x1f0003	
1032	svchost.exe	0x81e84060	0xd80	Event	0x1f0003	
1032	svchost.exe	0x8206e3d0	0xd84	Event	0x1f0003	
1032	svchost.exe	0x81dae460	0xd88	Thread	0x1f03ff	Tid 228 Pid 1196
1032	svchost.exe	0xe11f75f0	0xd8c	Port	0x1f0001	
1032	svchost.exe	0x81dec020	0xd90	Thread	0x21f03ff	Tid 1972 Pid 1032
1032	svchost.exe	0xe1a5aab0	0xd94	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x82061560	0xd98	Thread	0x1f03ff	Tid 2020 Pid 1032
1032	svchost.exe	0xe2109dd8	0xd9c	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0xe20f4c38	0xda0	Port	0x1f0001	
1032	svchost.exe	0x8230e828	0xda4	Event	0x100003	
1032	svchost.exe	0x820ec7e8	0xda8	Process	0x100068	explorer.exe Pid 1196
1032	svchost.exe	0x821a2378	0xdac	Semaphore	0x21f0003	
1032	svchost.exe	0xe107a538	0xdb0	Token	0xb	
1032	svchost.exe	0x81e633c0	0xdb4	Event	0x100003	
1032	svchost.exe	0x8224ad48	0xdb8	File	0x100003	\Device\IPNAT
1032	svchost.exe	0x8210bff0	0xdbc	Event	0x1f0003	
1032	svchost.exe	0x81ea0c90	0xdc0	Event	0x1f0003	
1032	svchost.exe	0x81fd3d80	0xdc4	Event	0x1f0003	
1032	svchost.exe	0x81c958e0	0xdc8	Event	0x1f0003	
1032	svchost.exe	0x81dafeb0	0xdcc	Semaphore	0x1f0003	
1032	svchost.exe	0x81ded798	0xdd0	Thread	0x1f03ff	Tid 1844 Pid 1032
1032	svchost.exe	0x81c959a0	0xdd4	Event	0x1f0003	
1032	svchost.exe	0xe11dd208	0xdd8	Section	0x4	
1032	svchost.exe	0x822745b8	0xddc	Event	0x100003	
1032	svchost.exe	0x81f69508	0xde4	Event	0x1f0003	
1032	svchost.exe	0x81dbf0f0	0xde8	Event	0x1f0003	
1032	svchost.exe	0x81eac020	0xdf0	Event	0x1f0003	
1032	svchost.exe	0x822b9a10	0xdf4	Process	0x478	wuauclt.exe Pid 976
1032	svchost.exe	0xe1ec7800	0xdf8	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x81c95970	0xdfc	Event	0x1f0003	
1032	svchost.exe	0xe11912e8	0xe00	Token	0xf01ff	
1032	svchost.exe	0x81c915c0	0xe04	Event	0x1f0003	
1032	svchost.exe	0x81c95910	0xe08	Event	0x1f0003	
1032	svchost.exe	0x820ecc10	0xe10	Process	0x478	wscntfy.exe Pid 2040
1032	svchost.exe	0x81c958b0	0xe14	Event	0x1f0003	
1032	svchost.exe	0x81c95880	0xe18	Event	0x1f0003	
1032	svchost.exe	0x81c95850	0xe1c	Event	0x1f0003	
1032	svchost.exe	0x81c95820	0xe20	Event	0x1f0003	
1032	svchost.exe	0x81c957f0	0xe24	Event	0x1f0003	
1032	svchost.exe	0x81c957c0	0xe28	Event	0x1f0003	
1032	svchost.exe	0x81c95790	0xe2c	Event	0x1f0003	
1032	svchost.exe	0x81c95760	0xe30	Event	0x1f0003	
1032	svchost.exe	0x81c95730	0xe34	Event	0x1f0003	
1032	svchost.exe	0x81c95700	0xe38	Event	0x1f0003	
1032	svchost.exe	0x81c956d0	0xe3c	Event	0x1f0003	
1032	svchost.exe	0x81c956a0	0xe40	Event	0x1f0003	
1032	svchost.exe	0x81c95670	0xe44	Event	0x1f0003	
1032	svchost.exe	0x81c95640	0xe48	Event	0x1f0003	
1032	svchost.exe	0x81c95610	0xe4c	Event	0x1f0003	
1032	svchost.exe	0x81c955e0	0xe50	Event	0x1f0003	
1032	svchost.exe	0x81c955b0	0xe54	Event	0x1f0003	
1032	svchost.exe	0x81c95580	0xe58	Event	0x1f0003	
1032	svchost.exe	0x81c95550	0xe5c	Event	0x1f0003	
1032	svchost.exe	0x81c95520	0xe60	Event	0x1f0003	
1032	svchost.exe	0x81c954f0	0xe64	Event	0x1f0003	
1032	svchost.exe	0x81c954c0	0xe68	Event	0x1f0003	
1032	svchost.exe	0x81c95490	0xe6c	Event	0x1f0003	
1032	svchost.exe	0x81c95460	0xe70	Event	0x1f0003	
1032	svchost.exe	0x81c95430	0xe74	Event	0x1f0003	
1032	svchost.exe	0x81c95400	0xe78	Event	0x1f0003	
1032	svchost.exe	0x81c953d0	0xe7c	Event	0x1f0003	
1032	svchost.exe	0x81c953a0	0xe80	Event	0x1f0003	
1032	svchost.exe	0x81c95370	0xe84	Event	0x1f0003	
1032	svchost.exe	0x81c95340	0xe88	Event	0x1f0003	
1032	svchost.exe	0x81c95310	0xe8c	Event	0x1f0003	
1032	svchost.exe	0x81c952e0	0xe90	Event	0x1f0003	
1032	svchost.exe	0x81c952b0	0xe94	Event	0x1f0003	
1032	svchost.exe	0x81c95280	0xe98	Event	0x1f0003	
1032	svchost.exe	0x81c95250	0xe9c	Event	0x1f0003	
1032	svchost.exe	0x81c95220	0xea0	Event	0x1f0003	
1032	svchost.exe	0x81c951f0	0xea4	Event	0x1f0003	
1032	svchost.exe	0x81c951c0	0xea8	Event	0x1f0003	
1032	svchost.exe	0x81c95190	0xeac	Event	0x1f0003	
1032	svchost.exe	0x81c95160	0xeb0	Event	0x1f0003	
1032	svchost.exe	0x81fd3020	0xeb4	Event	0x1f0003	
1032	svchost.exe	0x81fd3ff0	0xeb8	Event	0x1f0003	
1032	svchost.exe	0x81fd3fc0	0xebc	Event	0x1f0003	
1032	svchost.exe	0x81fd3f90	0xec0	Event	0x1f0003	
1032	svchost.exe	0x81fd3f60	0xec4	Event	0x1f0003	
1032	svchost.exe	0x81fd3f30	0xec8	Event	0x1f0003	
1032	svchost.exe	0x81fd3f00	0xecc	Event	0x1f0003	
1032	svchost.exe	0x81fd3ed0	0xed0	Event	0x1f0003	
1032	svchost.exe	0x81fd3ea0	0xed4	Event	0x1f0003	
1032	svchost.exe	0x81fd3e70	0xed8	Event	0x1f0003	
1032	svchost.exe	0x81fd3e40	0xedc	Event	0x1f0003	
1032	svchost.exe	0x81fd3e10	0xee0	Event	0x1f0003	
1032	svchost.exe	0x81fd3de0	0xee4	Event	0x1f0003	
1032	svchost.exe	0x81fd3db0	0xee8	Event	0x1f0003	
1032	svchost.exe	0x81e185f8	0xeec	Event	0x1f0003	
1032	svchost.exe	0x81d9d580	0xef0	Event	0x1f0003	
1032	svchost.exe	0x81fd3cc0	0xef4	Event	0x21f0003	
1032	svchost.exe	0x81fd3d20	0xef8	Event	0x1f0003	
1032	svchost.exe	0x82062560	0xefc	Event	0x1f0003	
1032	svchost.exe	0xe20f0938	0xf00	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x81fd3c60	0xf04	Event	0x1f0003	
1032	svchost.exe	0x81fd3c30	0xf08	Event	0x1f0003	
1032	svchost.exe	0x81fd3c00	0xf0c	Event	0x1f0003	
1032	svchost.exe	0x81fd3bd0	0xf10	Event	0x1f0003	
1032	svchost.exe	0x81fd3ba0	0xf14	Event	0x1f0003	
1032	svchost.exe	0x81fd3b70	0xf18	Event	0x1f0003	
1032	svchost.exe	0x81fd3b40	0xf1c	Event	0x1f0003	
1032	svchost.exe	0x81fd3b10	0xf20	Event	0x1f0003	
1032	svchost.exe	0x81fd3ae0	0xf24	Event	0x1f0003	
1032	svchost.exe	0x81fd3ab0	0xf28	Event	0x1f0003	
1032	svchost.exe	0x81fd3a80	0xf2c	Event	0x1f0003	
1032	svchost.exe	0x81fd3a50	0xf30	Event	0x1f0003	
1032	svchost.exe	0x81fd3a20	0xf34	Event	0x1f0003	
1032	svchost.exe	0x81fd39f0	0xf38	Event	0x1f0003	
1032	svchost.exe	0x81fd39c0	0xf3c	Event	0x1f0003	
1032	svchost.exe	0x81fd3990	0xf40	Event	0x1f0003	
1032	svchost.exe	0x81fd35c8	0xf44	Thread	0x1f03ff	Tid 2000 Pid 1032
1032	svchost.exe	0x81e09bc0	0xf48	Event	0x1f0003	
1032	svchost.exe	0x82061560	0xf4c	Thread	0x1f03ff	Tid 2020 Pid 1032
1032	svchost.exe	0x821b27f8	0xf50	Thread	0x1f03ff	Tid 1660 Pid 1032
1032	svchost.exe	0x821a3da8	0xf54	Thread	0x1f03ff	Tid 2004 Pid 1032
1032	svchost.exe	0xe1ec7798	0xf58	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x81fd35c8	0xf5c	Thread	0x1f03ff	Tid 2000 Pid 1032
1032	svchost.exe	0xe11dd208	0xf60	Section	0xf0007	
1032	svchost.exe	0xe175f108	0xf64	Key	0x10	MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\EPOCH
1032	svchost.exe	0x82059c18	0xf68	Thread	0x1f03ff	Tid 2016 Pid 1032
1032	svchost.exe	0x822843e8	0xf6c	Process	0x68	svchost.exe Pid 1032
1032	svchost.exe	0xe210fc68	0xf70	Section	0x4	
1032	svchost.exe	0xe21242b8	0xf74	Port	0x1f0001	
1032	svchost.exe	0x81fd3428	0xf78	Event	0x1f0003	
1032	svchost.exe	0x81fd38d0	0xf7c	Event	0x1f0003	
1032	svchost.exe	0x81dbd528	0xf80	Event	0x1f0003	
1032	svchost.exe	0x820df7b8	0xf84	Event	0x1f0003	EVENT_READYROOT/CIMV2SCM EVENT PROVIDER
1032	svchost.exe	0x821a3da8	0xf88	Thread	0x1f03ff	Tid 2004 Pid 1032
1032	svchost.exe	0x81eb3700	0xf8c	File	0x1a019f	\Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
1032	svchost.exe	0x81fd71a0	0xf90	Event	0x1f0003	
1032	svchost.exe	0x81d9e2d0	0xf94	Thread	0x1f03ff	Tid 2012 Pid 1032
1032	svchost.exe	0x81e6bec8	0xf98	Event	0x1f0003	EVENT_READYROOT/CIMV2PROVIDERSUBSYSTEM
1032	svchost.exe	0x81fd3390	0xf9c	Event	0x1f0003	
1032	svchost.exe	0x82059c18	0xfa0	Thread	0x1f03ff	Tid 2016 Pid 1032
1032	svchost.exe	0x81dcb3d8	0xfa4	Event	0x1f0003	EVENT_READYROOT/CIMV2WMI SELF-INSTRUMENTATION EVENT PROVIDER
1032	svchost.exe	0x81da69c0	0xfa8	Event	0x1f0003	
1032	svchost.exe	0x81da6990	0xfac	Event	0x1f0003	
1032	svchost.exe	0x81da6598	0xfb0	Event	0x1f0003	
1032	svchost.exe	0xe211fe40	0xfb4	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\SECURITY CENTER
1032	svchost.exe	0xe20de358	0xfb8	Key	0x11	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\WINDOWSUPDATE\AUTO UPDATE
1032	svchost.exe	0x81da4410	0xfbc	Event	0x1f0003	
1032	svchost.exe	0x821011d8	0xfc4	Event	0x1f0003	
1032	svchost.exe	0x81ea7dc8	0xfc8	File	0x212019f	\Device\HarddiskVolume1\WINDOWS\system32\CatRoot2\edb.log
1032	svchost.exe	0x81fa8858	0xfcc	Thread	0x1f03ff	Tid 1304 Pid 1032
1032	svchost.exe	0x81e19390	0xfd0	Mutant	0x1f0001	ZonesCounterMutex
1032	svchost.exe	0x81ded798	0xfd4	Thread	0x2000040	Tid 1844 Pid 1032
1032	svchost.exe	0xe107a538	0xfd8	Token	0xf01ff	
1032	svchost.exe	0x81fd4530	0xfdc	Event	0x21f0003	
1032	svchost.exe	0x820587f0	0xfe0	Thread	0x2000040	Tid 1904 Pid 1032
1032	svchost.exe	0x8205b838	0xfe4	Semaphore	0x21f0003	
1032	svchost.exe	0x81da6320	0xfe8	Event	0x1f0003	IPNAT
1032	svchost.exe	0xe26f5ef8	0xfec	Key	0x10	MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\EPOCH
1032	svchost.exe	0xe1ec7080	0xff0	Key	0x20019	USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NETWORK\LOCATION AWARENESS
1032	svchost.exe	0xe1ec7080	0xffc	Key	0x20019	USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NETWORK\LOCATION AWARENESS
1032	svchost.exe	0x81fc5da0	0x1004	Process	0x478	VMwareTray.exe Pid 1912
1032	svchost.exe	0x8213faf0	0x1008	Semaphore	0x100003	
1032	svchost.exe	0xe210e3a8	0x100c	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x82106a70	0x1010	Event	0x1f0003	
1032	svchost.exe	0x81fee020	0x1014	Thread	0x1f03ff	Tid 1400 Pid 1032
1032	svchost.exe	0x81fc4da8	0x1018	Thread	0x1f03ff	Tid 328 Pid 1032
1032	svchost.exe	0x81c76b08	0x101c	Event	0x1f0003	
1032	svchost.exe	0x81c8bde0	0x1020	Event	0x21f0003	
1032	svchost.exe	0x820e5360	0x1024	Event	0x1f0003	
1032	svchost.exe	0x81c9b168	0x1028	Event	0x1f0003	
1032	svchost.exe	0x81fa8858	0x102c	Thread	0x1f03ff	Tid 1304 Pid 1032
1032	svchost.exe	0xe1edbbd0	0x1030	Port	0x1f0001	
1032	svchost.exe	0xe20eaad8	0x1034	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x822a62b0	0x1038	Event	0x1f0003	
1032	svchost.exe	0x822eeef0	0x103c	Event	0x1f0003	
1032	svchost.exe	0x81fc4da8	0x1040	Thread	0x1f03ff	Tid 328 Pid 1032
1032	svchost.exe	0xe20e72d8	0x1044	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0xe132b2d0	0x1048	Port	0x1f0001	
1032	svchost.exe	0xe12e7c78	0x104c	Port	0x1f0001	
1032	svchost.exe	0x81cb8a48	0x1050	Event	0x1f0003	
1032	svchost.exe	0x8206d2c0	0x1054	Event	0x1f0003	
1032	svchost.exe	0x81e64478	0x1058	Event	0x1f0003	
1032	svchost.exe	0xe108f878	0x105c	Port	0x1f0001	
1032	svchost.exe	0x82259ec8	0x1060	File	0x1f01ff	\Device\Udp
1032	svchost.exe	0x82082d10	0x1064	Event	0x1f0003	
1032	svchost.exe	0x81dbf090	0x1068	Event	0x1f0003	
1032	svchost.exe	0x81c92188	0x1070	Event	0x1f0003	
1032	svchost.exe	0xe1f06bf0	0x1078	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x81fce1f8	0x107c	File	0x12019f	\Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
1032	svchost.exe	0x81fa5758	0x1080	Thread	0x1f03ff	Tid 1056 Pid 1032
1032	svchost.exe	0xe210e020	0x1088	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0xe2133748	0x108c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORK\CONNECTIONS
1032	svchost.exe	0x81c91ff0	0x1090	Event	0x1f0003	
1032	svchost.exe	0x81c91e60	0x1094	Event	0x1f0003	
1032	svchost.exe	0x82219ab0	0x1098	Event	0x100003	
1032	svchost.exe	0x81c91e90	0x109c	Event	0x1f0003	
1032	svchost.exe	0xe22c2c28	0x10a4	Port	0x1f0001	
1032	svchost.exe	0x81db23c8	0x10a8	Mutant	0x120001	ShimCacheMutex
1032	svchost.exe	0xe14f7798	0x10ac	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
1032	svchost.exe	0x822707d8	0x10b0	Event	0x1f0003	
1032	svchost.exe	0xe19ebf68	0x10b4	Port	0x1f0001	
1032	svchost.exe	0x81c91c28	0x10b8	Event	0x100003	
1032	svchost.exe	0x82219a80	0x10bc	Event	0x1f0003	
1032	svchost.exe	0x82101640	0x10c0	Event	0x1f0003	
1032	svchost.exe	0x81fd9a30	0x10c4	Event	0x1f0003	
1032	svchost.exe	0x81fd9a60	0x10c8	Event	0x21f0003	
1032	svchost.exe	0x81dda2c8	0x10cc	Event	0x100003	
1032	svchost.exe	0xe1fef368	0x10d0	Token	0xc	
1032	svchost.exe	0xe1aceb88	0x10d4	Section	0x2	ShimSharedMemory
1032	svchost.exe	0x81ed9da8	0x10d8	Thread	0x1f03ff	Tid 584 Pid 1032
1032	svchost.exe	0x81ff8450	0x10dc	Thread	0x1f03ff	Tid 1324 Pid 1032
1032	svchost.exe	0x81c91b10	0x10e0	File	0x1f01ff	\Device\Afd\Endpoint
1032	svchost.exe	0x81e09b60	0x10e4	Event	0x1f0003	
1032	svchost.exe	0x81e89390	0x10e8	Semaphore	0x1f0003	shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
1032	svchost.exe	0x81fd9ac0	0x10ec	Event	0x1f0003	
1032	svchost.exe	0xe20f1780	0x10f0	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0x81fd9a90	0x10f4	Event	0x1f0003	
1032	svchost.exe	0x81c99b08	0x10f8	Thread	0x1f03ff	Tid 208 Pid 1032
1032	svchost.exe	0x821ab020	0x10fc	Event	0x1f0003	
1032	svchost.exe	0x821ab0f8	0x1100	Event	0x21f0003	
1032	svchost.exe	0x821ab0c8	0x1104	Event	0x1f0003	
1032	svchost.exe	0x81c919b8	0x1108	Semaphore	0x100003	
1032	svchost.exe	0x81fd2fe0	0x110c	Mutant	0x1f0001	
1032	svchost.exe	0x81c921f8	0x1110	Semaphore	0x100003	
1032	svchost.exe	0x81dec020	0x1114	Thread	0x2000040	Tid 1972 Pid 1032
1032	svchost.exe	0x820e29b8	0x1118	Event	0x21f0003	
1032	svchost.exe	0x820e2590	0x111c	Event	0x21f0003	
1032	svchost.exe	0x81fd5dc8	0x1120	Event	0x21f0003	
1032	svchost.exe	0x81de9630	0x1124	Event	0x1f0003	
1032	svchost.exe	0x81ea5428	0x1128	File	0x100003	\Device\IPNAT
1032	svchost.exe	0x822e5ac0	0x112c	File	0x100003	\Device\Tcp
1032	svchost.exe	0x81ded2d8	0x1130	Event	0x1f0003	
1032	svchost.exe	0x81f8aa18	0x1134	Event	0x1f0003	
1032	svchost.exe	0xe19b7020	0x1138	Key	0x20019	MACHINE\SOFTWARE\CLASSES
1032	svchost.exe	0xe1bf6020	0x113c	Port	0x1f0001	
1032	svchost.exe	0x81de8e70	0x1140	Event	0x1f0003	
1032	svchost.exe	0x81de8e40	0x1144	Event	0x1f0003	
1032	svchost.exe	0x81dba360	0x1148	Event	0x2	
1032	svchost.exe	0x82134d78	0x114c	Event	0x1f0003	
1032	svchost.exe	0x81fd6e80	0x1150	Event	0x1f0003	
1032	svchost.exe	0xe2133870	0x1154	Port	0x1f0001	
1032	svchost.exe	0xe21cf718	0x1158	Token	0xc	
1032	svchost.exe	0x8232cf98	0x115c	Event	0x1f0003	
1032	svchost.exe	0x82103528	0x1160	Event	0x1f0003	
1032	svchost.exe	0xe1bf60f0	0x1164	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORK\{4D36E972-E325-11CE-BFC1-08002BE10318}\{9B5A1EAD-7852-455F-9740-5E1FCD05D812}\CONNECTION
1032	svchost.exe	0x81da1680	0x1168	Thread	0x1f03ff	Tid 1508 Pid 1032
1032	svchost.exe	0x81e62668	0x116c	Thread	0x1f03ff	Tid 1800 Pid 1032
1032	svchost.exe	0x82063650	0x1170	Event	0x1f0003	
1032	svchost.exe	0x820e4fa8	0x1174	Mutant	0x1f0001	
1032	svchost.exe	0x82063620	0x1178	Event	0x1f0003	
1032	svchost.exe	0x81fd6e48	0x117c	Semaphore	0x100003	
1032	svchost.exe	0x81fd6eb0	0x1180	Semaphore	0x100003	
1032	svchost.exe	0xe2132860	0x1184	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\TRACING\DOT3API
1032	svchost.exe	0x820635f0	0x1188	Event	0x1f0003	
