Volatility 3 Framework 2.7.0

Virtual	Physical	Size	Offset in File	File output
0xda3f5000	0x153ee000	0x2000	0x6281000	Disabled
0xda3f7000	0x151f0000	0x1000	0x6283000	Disabled
0xda3f8000	0x152b1000	0x1000	0x6284000	Disabled
0xda3f9000	0x151e7000	0x1000	0x6285000	Disabled
0xda3fa000	0x152b2000	0x1000	0x6286000	Disabled
0xda3fb000	0x151f3000	0x1000	0x6287000	Disabled
0xda3fc000	0x2b23000	0x1000	0x6288000	Disabled
0xda3fd000	0x12f64000	0x1000	0x6289000	Disabled
0xda3fe000	0x12e65000	0x1000	0x628a000	Disabled
0xda3ff000	0x15474000	0x1000	0x628b000	Disabled
0xda500000	0x18804000	0x1000	0x628c000	Disabled
0xda501000	0x17079000	0x1000	0x628d000	Disabled
0xda725000	0x3fab000	0x1000	0x628e000	Disabled
0xda726000	0x40ba000	0x1000	0x628f000	Disabled
0xda72c000	0x18b22000	0x1000	0x6290000	Disabled
0xda72e000	0x3e0b000	0x1000	0x6291000	Disabled
0xda72f000	0x40bb000	0x3000	0x6292000	Disabled
0xda736000	0x1576c000	0x1000	0x6295000	Disabled
0xda738000	0x15777000	0x1000	0x6296000	Disabled
0xda739000	0x1a2eb000	0x1000	0x6297000	Disabled
0xda73d000	0x188f8000	0x1000	0x6298000	Disabled
0xda73f000	0x146d3000	0x1000	0x6299000	Disabled
0xdaa80000	0x14b90000	0x1000	0x629a000	Disabled
0xdaa81000	0x16b23000	0x1000	0x629b000	Disabled
0xdaa82000	0x14bd2000	0x1000	0x629c000	Disabled
0xdac42000	0x12e44000	0x1000	0x629d000	Disabled
0xdac43000	0x12d05000	0x1000	0x629e000	Disabled
0xdac52000	0x12f14000	0x1000	0x629f000	Disabled
0xdac53000	0x12f55000	0x1000	0x62a0000	Disabled
0xdac54000	0x12e96000	0x2000	0x62a1000	Disabled
0xdac56000	0x12dd8000	0x1000	0x62a3000	Disabled
0xdac57000	0x12959000	0x1000	0x62a4000	Disabled
0xdac64000	0x5ab2000	0x1000	0x62a5000	Disabled
0xdac65000	0x5a73000	0x1000	0x62a6000	Disabled
0xdac66000	0x12ecc000	0x1000	0x62a7000	Disabled
0xdac67000	0x12a8d000	0x1000	0x62a8000	Disabled
0xdadc0000	0x8edb000	0x1000	0x62a9000	Disabled
0xdb100000	0x420a000	0x1000	0x62aa000	Disabled
0xdb500000	0x1c927000	0x1000	0x62ab000	Disabled
0xdb501000	0x1ca3a000	0x1000	0x62ac000	Disabled
0xdb502000	0x1cca1000	0x1000	0x62ad000	Disabled
0xdba80000	0x10147000	0x1000	0x62ae000	Disabled
0xdbc4d000	0xdf2c000	0x1000	0x62af000	Disabled
0xdbc52000	0x9227000	0x1000	0x62b0000	Disabled
0xdbc53000	0x16d7e000	0x1000	0x62b1000	Disabled
0xdbc54000	0x1653a000	0x1000	0x62b2000	Disabled
0xdbc59000	0x148bb000	0x1000	0x62b3000	Disabled
0xdbd40000	0x1dd4a000	0x1000	0x62b4000	Disabled
0xdbdc0000	0x1dd27000	0x1000	0x62b5000	Disabled
0xdbdc1000	0x1d76d000	0x1000	0x62b6000	Disabled
0xdbdc2000	0x1dd73000	0x1000	0x62b7000	Disabled
0xdbdc3000	0x1d2f7000	0x1000	0x62b8000	Disabled
0xdbdc4000	0x1d33c000	0x1000	0x62b9000	Disabled
0xdbdc5000	0x1df82000	0x1000	0x62ba000	Disabled
0xdbdc6000	0x1d888000	0x1000	0x62bb000	Disabled
0xdbdc7000	0x1cfca000	0x1000	0x62bc000	Disabled
0xdbdc8000	0x1dc0c000	0x1000	0x62bd000	Disabled
0xdbdc9000	0x1ddd0000	0x1000	0x62be000	Disabled
0xdbdca000	0x1e015000	0x1000	0x62bf000	Disabled
0xdbdcb000	0x1dd9b000	0x1000	0x62c0000	Disabled
0xdbdcc000	0x1dbe6000	0x1000	0x62c1000	Disabled
0xdbdcd000	0x1deee000	0x1000	0x62c2000	Disabled
0xdbdce000	0x1dd76000	0x1000	0x62c3000	Disabled
0xdbdcf000	0x1dcbb000	0x1000	0x62c4000	Disabled
0xdbdd0000	0x1dd46000	0x1000	0x62c5000	Disabled
0xdbdd1000	0x1e0d9000	0x1000	0x62c6000	Disabled
0xdbdd2000	0x1dd1e000	0x1000	0x62c7000	Disabled
0xdbdd3000	0x1dce1000	0x1000	0x62c8000	Disabled
0xdbdd4000	0x1da29000	0x1000	0x62c9000	Disabled
0xdbdd5000	0x1d432000	0x1000	0x62ca000	Disabled
0xdbdd6000	0x1dcb9000	0x1000	0x62cb000	Disabled
0xdbdd7000	0x1e4c0000	0x1000	0x62cc000	Disabled
0xdbdd8000	0x1dfcc000	0x1000	0x62cd000	Disabled
0xdbdd9000	0x1da92000	0x1000	0x62ce000	Disabled
0xdbdda000	0x1dd99000	0x1000	0x62cf000	Disabled
0xdbddb000	0x1e05f000	0x1000	0x62d0000	Disabled
0xdbddc000	0x1dee4000	0x1000	0x62d1000	Disabled
0xdbddd000	0x1dd6b000	0x1000	0x62d2000	Disabled
0xdbdde000	0x1daf3000	0x1000	0x62d3000	Disabled
0xdbddf000	0x1d3f9000	0x1000	0x62d4000	Disabled
0xdbde0000	0x1dc01000	0x1000	0x62d5000	Disabled
0xdbde1000	0x1dec6000	0x1000	0x62d6000	Disabled
0xdbde2000	0x1df8c000	0x1000	0x62d7000	Disabled
0xdbde3000	0x1d712000	0x1000	0x62d8000	Disabled
0xdbde4000	0x1dfd8000	0x1000	0x62d9000	Disabled
0xdbde5000	0x1dede000	0x1000	0x62da000	Disabled
0xdbde6000	0x1dba5000	0x1000	0x62db000	Disabled
0xdbde7000	0x1dba9000	0x1000	0x62dc000	Disabled
0xdbde8000	0x1db6e000	0x1000	0x62dd000	Disabled
0xdbde9000	0x1dc77000	0x1000	0x62de000	Disabled
0xdbdea000	0x1d83b000	0x1000	0x62df000	Disabled
0xdbdeb000	0x1de83000	0x1000	0x62e0000	Disabled
0xdbdec000	0x1e088000	0x1000	0x62e1000	Disabled
0xdbded000	0x1de4d000	0x1000	0x62e2000	Disabled
0xdbdee000	0x1e195000	0x1000	0x62e3000	Disabled
0xdbdef000	0x1e09c000	0x1000	0x62e4000	Disabled
0xdbdf0000	0x118a1000	0x1000	0x62e5000	Disabled
0xdbdf1000	0x1dbea000	0x1000	0x62e6000	Disabled
0xdbdf2000	0x1dcd0000	0x1000	0x62e7000	Disabled
0xdbdf3000	0x1daf8000	0x1000	0x62e8000	Disabled
0xdbdf4000	0x1da90000	0x1000	0x62e9000	Disabled
0xdbdf5000	0x1be82000	0x1000	0x62ea000	Disabled
0xdbdf6000	0x1dd4b000	0x1000	0x62eb000	Disabled
0xdbdf7000	0x1ddd3000	0x1000	0x62ec000	Disabled
0xdbdf8000	0x1e05c000	0x1000	0x62ed000	Disabled
0xdbdf9000	0x1e061000	0x1000	0x62ee000	Disabled
0xdbdfa000	0x1da2a000	0x1000	0x62ef000	Disabled
0xdbdfb000	0x1dd35000	0x1000	0x62f0000	Disabled
0xdbdfc000	0x1dbb7000	0x1000	0x62f1000	Disabled
0xdbdfd000	0x1dc71000	0x1000	0x62f2000	Disabled
0xdbdfe000	0x1d651000	0x1000	0x62f3000	Disabled
0xdbdff000	0x1dbc5000	0x1000	0x62f4000	Disabled
0xdc040000	0x15b10000	0x1000	0x62f5000	Disabled
0xdc041000	0x1b7d1000	0x1000	0x62f6000	Disabled
0xdc180000	0x3923000	0x1000	0x62f7000	Disabled
0xdc181000	0x38b6000	0x1000	0x62f8000	Disabled
0xdc182000	0x390a000	0x1000	0x62f9000	Disabled
0xdc183000	0x68c2000	0x1000	0x62fa000	Disabled
0xdc184000	0x417a000	0x1000	0x62fb000	Disabled
0xdc18d000	0x3cde000	0x1000	0x62fc000	Disabled
0xdc18e000	0x39b0000	0x1000	0x62fd000	Disabled
0xdc18f000	0x3826000	0x1000	0x62fe000	Disabled
0xdc190000	0x468b000	0x1000	0x62ff000	Disabled
0xdc191000	0x4702000	0x1000	0x6300000	Disabled
0xdc192000	0x7f8b000	0x1000	0x6301000	Disabled
0xdc193000	0x4dd0000	0x1000	0x6302000	Disabled
0xdc194000	0x4504000	0x1000	0x6303000	Disabled
0xdc195000	0x39a8000	0x1000	0x6304000	Disabled
0xdc196000	0x44fa000	0x1000	0x6305000	Disabled
0xdc197000	0x461d000	0x1000	0x6306000	Disabled
0xdc198000	0x48e2000	0x1000	0x6307000	Disabled
0xdc199000	0x3db4000	0x1000	0x6308000	Disabled
0xdc19a000	0x446a000	0x1000	0x6309000	Disabled
0xdc19b000	0x46ce000	0x1000	0x630a000	Disabled
0xdc19c000	0xa383000	0x1000	0x630b000	Disabled
0xdc19d000	0x3c68000	0x1000	0x630c000	Disabled
0xdc19e000	0x433b000	0x1000	0x630d000	Disabled
0xdc19f000	0x4471000	0x1000	0x630e000	Disabled
0xdc1a0000	0x4696000	0x1000	0x630f000	Disabled
0xdc1a1000	0x467a000	0x1000	0x6310000	Disabled
0xdc1a2000	0x461e000	0x1000	0x6311000	Disabled
0xdc1a3000	0x7f04000	0x1000	0x6312000	Disabled
0xdc1a4000	0x7f17000	0x1000	0x6313000	Disabled
0xdc1a5000	0x45aa000	0x1000	0x6314000	Disabled
0xdc1a6000	0x46bd000	0x1000	0x6315000	Disabled
0xdc1a7000	0x3e33000	0x1000	0x6316000	Disabled
0xdc1a8000	0xa358000	0x1000	0x6317000	Disabled
0xdc1a9000	0x473d000	0x1000	0x6318000	Disabled
0xdc1aa000	0x47e1000	0x1000	0x6319000	Disabled
0xdc1ab000	0x47c6000	0x1000	0x631a000	Disabled
0xdc1ac000	0x3d8f000	0x1000	0x631b000	Disabled
0xdc1ad000	0x46b3000	0x1000	0x631c000	Disabled
0xdc1ae000	0x46d8000	0x1000	0x631d000	Disabled
0xdc1af000	0xa44e000	0x1000	0x631e000	Disabled
0xdc1b0000	0x4815000	0x1000	0x631f000	Disabled
0xdc1b1000	0x484a000	0x1000	0x6320000	Disabled
0xdc1b2000	0x840000	0x1000	0x6321000	Disabled
0xdc1b3000	0xb87000	0x1000	0x6322000	Disabled
0xdc1b4000	0x475e000	0x1000	0x6323000	Disabled
0xdc1b5000	0x3cf1000	0x1000	0x6324000	Disabled
0xdc1b6000	0xa369000	0x1000	0x6325000	Disabled
0xdc1b7000	0x484d000	0x1000	0x6326000	Disabled
0xdc1b8000	0x3d71000	0x1000	0x6327000	Disabled
0xdc1b9000	0x3d78000	0x1000	0x6328000	Disabled
0xdc1ba000	0x479b000	0x1000	0x6329000	Disabled
0xdc1bb000	0xa3f000	0x1000	0x632a000	Disabled
0xdc1bc000	0xbe2000	0x1000	0x632b000	Disabled
0xdc1bd000	0x988000	0x1000	0x632c000	Disabled
0xdc1be000	0x46be000	0x1000	0x632d000	Disabled
0xdc1bf000	0x4791000	0x1000	0x632e000	Disabled
0xdc400000	0x408f000	0x1000	0x632f000	Disabled
0xdc402000	0x4051000	0x1000	0x6330000	Disabled
0xdc406000	0x3e7f000	0x1000	0x6331000	Disabled
0xdc411000	0x1614d000	0x1000	0x6332000	Disabled
0xdc415000	0x4000000	0x1000	0x6333000	Disabled
0xdc416000	0x3f01000	0x1000	0x6334000	Disabled
0xdc42a000	0x4056000	0x2000	0x6335000	Disabled
0xdc432000	0x1674e000	0x1000	0x6337000	Disabled
0xdc434000	0x4058000	0x1000	0x6338000	Disabled
0xdc478000	0x116f3000	0x1000	0x6339000	Disabled
0xdc47f000	0x3f04000	0x1000	0x633a000	Disabled
0xdc482000	0x11fa0000	0x1000	0x633b000	Disabled
0xdc487000	0x4059000	0x1000	0x633c000	Disabled
0xdc48e000	0x3f03000	0x1000	0x633d000	Disabled
0xdc4a9000	0x11b01000	0x1000	0x633e000	Disabled
0xdc8c0000	0x7c75000	0x1000	0x633f000	Disabled
0xdc8c1000	0x1a631000	0x1000	0x6340000	Disabled
0xdc8c2000	0x1aa34000	0x1000	0x6341000	Disabled
0xdc8c3000	0x1ad75000	0x1000	0x6342000	Disabled
0xdc9c2000	0x12fcd000	0x1000	0x6343000	Disabled
0xdc9c3000	0x13460000	0x1000	0x6344000	Disabled
0xdc9c6000	0x134da000	0x1000	0x6345000	Disabled
0xdc9c7000	0x11bed000	0x1000	0x6346000	Disabled
0xdc9c9000	0x10c02000	0x1000	0x6347000	Disabled
0xdc9ca000	0x13855000	0x1000	0x6348000	Disabled
0xdc9cb000	0x12de8000	0x1000	0x6349000	Disabled
0xdc9cc000	0x1327b000	0x1000	0x634a000	Disabled
0xdc9cd000	0x136d0000	0x1000	0x634b000	Disabled
0xdc9d1000	0x12e28000	0x1000	0x634c000	Disabled
0xdc9d2000	0x132bb000	0x1000	0x634d000	Disabled
0xdc9d4000	0x13850000	0x1000	0x634e000	Disabled
0xdc9d5000	0x13423000	0x1000	0x634f000	Disabled
0xdc9d7000	0x12e79000	0x1000	0x6350000	Disabled
0xdc9d8000	0x1366f000	0x1000	0x6351000	Disabled
0xdc9d9000	0x139c2000	0x1000	0x6352000	Disabled
0xdc9da000	0x13a95000	0x1000	0x6353000	Disabled
0xdc9dc000	0x131ea000	0x1000	0x6354000	Disabled
0xdc9dd000	0x12efc000	0x1000	0x6355000	Disabled
0xdc9de000	0x133b4000	0x1000	0x6356000	Disabled
0xdc9e2000	0x1384c000	0x1000	0x6357000	Disabled
0xdc9e3000	0x134df000	0x1000	0x6358000	Disabled
0xdc9e4000	0xe083000	0x1000	0x6359000	Disabled
0xdc9e5000	0x13028000	0x1000	0x635a000	Disabled
0xdc9e6000	0x1343b000	0x1000	0x635b000	Disabled
0xdc9e7000	0x13b50000	0x1000	0x635c000	Disabled
0xdc9e8000	0x13745000	0x1000	0x635d000	Disabled
0xdc9e9000	0x13798000	0x1000	0x635e000	Disabled
0xdc9ee000	0x133b2000	0x1000	0x635f000	Disabled
0xdc9f6000	0x137d3000	0x1000	0x6360000	Disabled
0xdc9f7000	0x13266000	0x1000	0x6361000	Disabled
0xdc9fa000	0x1374e000	0x1000	0x6362000	Disabled
0xdc9fd000	0x13fa4000	0x1000	0x6363000	Disabled
0xdc9fe000	0x133b7000	0x1000	0x6364000	Disabled
0xdd1db000	0x50f6000	0x1000	0x6365000	Disabled
0xdd240000	0x1cb2f000	0x1000	0x6366000	Disabled
0xdd241000	0x1cbd4000	0x1000	0x6367000	Disabled
0xdd242000	0x1c8f0000	0x1000	0x6368000	Disabled
0xdd243000	0x1de1e000	0x1000	0x6369000	Disabled
0xdd244000	0x1dc6d000	0x1000	0x636a000	Disabled
0xdd245000	0x1de96000	0x1000	0x636b000	Disabled
0xdd246000	0x1df58000	0x1000	0x636c000	Disabled
0xdd247000	0x1d089000	0x1000	0x636d000	Disabled
0xdd248000	0x1ea4b000	0x1000	0x636e000	Disabled
0xdd475000	0x14d2b000	0x1000	0x636f000	Disabled
0xdd476000	0x14bad000	0x1000	0x6370000	Disabled
0xdd477000	0x147e6000	0x1000	0x6371000	Disabled
0xdd478000	0x1481e000	0x1000	0x6372000	Disabled
0xdd479000	0x14a23000	0x1000	0x6373000	Disabled
0xdd47a000	0x14a22000	0x1000	0x6374000	Disabled
0xdd47b000	0x14a9d000	0x1000	0x6375000	Disabled
0xdd47c000	0x14a24000	0x1000	0x6376000	Disabled
0xdd6e4000	0x7b70000	0x1000	0x6377000	Disabled
0xdd6e8000	0x10967000	0x1000	0x6378000	Disabled
0xdd6e9000	0xd7de000	0x1000	0x6379000	Disabled
0xdd6ed000	0x1779d000	0x1000	0x637a000	Disabled
0xdd6ee000	0x159db000	0x1000	0x637b000	Disabled
0xdd6ef000	0x15b45000	0x1000	0x637c000	Disabled
0xdd6f2000	0x1eb87000	0x1000	0x637d000	Disabled
0xdd6f4000	0x1ea89000	0x1000	0x637e000	Disabled
0xdd6f6000	0x11e4b000	0x1000	0x637f000	Disabled
0xdd6f7000	0x1618d000	0x1000	0x6380000	Disabled
0xdd6f9000	0x1e885000	0x1000	0x6381000	Disabled
0xdd6fb000	0x1e8ff000	0x1000	0x6382000	Disabled
0xdd700000	0x1dc6f000	0x1000	0x6383000	Disabled
0xdda40000	0x280f000	0x1000	0x6384000	Disabled
0xdda42000	0x280e000	0x1000	0x6385000	Disabled
0xdda43000	0x59e2000	0x1000	0x6386000	Disabled
0xdda44000	0x59ed000	0x1000	0x6387000	Disabled
0xdda45000	0x11736000	0x1000	0x6388000	Disabled
0xdda46000	0x1b1fe000	0x1000	0x6389000	Disabled
0xdda47000	0x1bab5000	0x1000	0x638a000	Disabled
0xdda50000	0x1b42a000	0x1000	0x638b000	Disabled
0xdda52000	0x1b6eb000	0x1000	0x638c000	Disabled
0xdda62000	0x414d000	0x1000	0x638d000	Disabled
0xdda64000	0x414e000	0x1000	0x638e000	Disabled
0xdda65000	0x1b649000	0x1000	0x638f000	Disabled
0xdda68000	0x414f000	0x1000	0x6390000	Disabled
0xddd80000	0xef73000	0x1000	0x6391000	Disabled
0xddd81000	0xf074000	0x1000	0x6392000	Disabled
0xddd82000	0xeb28000	0x1000	0x6393000	Disabled
0xddd83000	0xede9000	0x1000	0x6394000	Disabled
0xddd84000	0xf2ef000	0x1000	0x6395000	Disabled
0xddd85000	0xef32000	0x1000	0x6396000	Disabled
0xddd86000	0xef71000	0x1000	0x6397000	Disabled
0xddd87000	0xf204000	0x1000	0x6398000	Disabled
0xddd88000	0xe637000	0x1000	0x6399000	Disabled
0xddd89000	0x15080000	0x1000	0x639a000	Disabled
0xddd8a000	0xf2c5000	0x1000	0x639b000	Disabled
0xddd8b000	0x557d000	0x1000	0x639c000	Disabled
0xddd8c000	0xf27e000	0x1000	0x639d000	Disabled
0xddd8d000	0x5724000	0x1000	0x639e000	Disabled
0xddd8e000	0xf7a5000	0x1000	0x639f000	Disabled
0xddd8f000	0x5527000	0x1000	0x63a0000	Disabled
0xddd90000	0xf168000	0x1000	0x63a1000	Disabled
0xddd91000	0xf986000	0x1000	0x63a2000	Disabled
0xddd92000	0x10007000	0x1000	0x63a3000	Disabled
0xddd93000	0x57e2000	0x1000	0x63a4000	Disabled
0xddd94000	0x57a3000	0x1000	0x63a5000	Disabled
0xddd95000	0x10cc7000	0x1000	0x63a6000	Disabled
0xddd96000	0x11408000	0x1000	0x63a7000	Disabled
0xddd97000	0x6ec000	0x1000	0x63a8000	Disabled
0xddd98000	0x576d000	0x1000	0x63a9000	Disabled
0xddd99000	0x5730000	0x1000	0x63aa000	Disabled
0xddd9a000	0x6ed000	0x1000	0x63ab000	Disabled
0xddd9b000	0xf843000	0x1000	0x63ac000	Disabled
0xddd9c000	0x1002e000	0x1000	0x63ad000	Disabled
0xddd9d000	0x6f0000	0x1000	0x63ae000	Disabled
0xddd9e000	0xfff1000	0x1000	0x63af000	Disabled
0xddd9f000	0x1187d000	0x1000	0x63b0000	Disabled
0xddda0000	0x1137e000	0x1000	0x63b1000	Disabled
0xddda1000	0x110a9000	0x1000	0x63b2000	Disabled
0xddda2000	0x10daa000	0x1000	0x63b3000	Disabled
0xddda3000	0x111b0000	0x1000	0x63b4000	Disabled
0xddda4000	0x11271000	0x1000	0x63b5000	Disabled
0xddda5000	0x11577000	0x1000	0x63b6000	Disabled
0xddda6000	0x10db8000	0x1000	0x63b7000	Disabled
0xddda7000	0x12d01000	0x1000	0x63b8000	Disabled
0xddda8000	0x12a82000	0x1000	0x63b9000	Disabled
0xddda9000	0x1185b000	0x1000	0x63ba000	Disabled
0xdddaa000	0x1239c000	0x1000	0x63bb000	Disabled
0xdddab000	0x12c43000	0x1000	0x63bc000	Disabled
0xdddac000	0x1259d000	0x1000	0x63bd000	Disabled
0xdddad000	0xd4ec000	0x1000	0x63be000	Disabled
0xdddae000	0x1299e000	0x1000	0x63bf000	Disabled
0xdddaf000	0x12c89000	0x1000	0x63c0000	Disabled
0xdddb0000	0x1250a000	0x1000	0x63c1000	Disabled
0xdddb1000	0x11170000	0x1000	0x63c2000	Disabled
0xdddb2000	0x123f1000	0x1000	0x63c3000	Disabled
0xdddb3000	0x12b13000	0x1000	0x63c4000	Disabled
0xdddb4000	0x12d54000	0x1000	0x63c5000	Disabled
0xdddb5000	0x12c34000	0x1000	0x63c6000	Disabled
0xdddb6000	0x122f5000	0x1000	0x63c7000	Disabled
0xdddb7000	0x1276c000	0x1000	0x63c8000	Disabled
0xdddb8000	0x124ad000	0x1000	0x63c9000	Disabled
0xdddb9000	0x1283a000	0x1000	0x63ca000	Disabled
0xdddba000	0x12a7b000	0x1000	0x63cb000	Disabled
0xdddbb000	0x12b3f000	0x1000	0x63cc000	Disabled
0xdddbc000	0x130c0000	0x1000	0x63cd000	Disabled
0xdddbd000	0x125e5000	0x1000	0x63ce000	Disabled
0xdddbe000	0x12c07000	0x1000	0x63cf000	Disabled
0xdddbf000	0x125dc000	0x1000	0x63d0000	Disabled
0xdddc0000	0x13048000	0x1000	0x63d1000	Disabled
0xdddc1000	0x12957000	0x1000	0x63d2000	Disabled
0xdddc2000	0x12998000	0x1000	0x63d3000	Disabled
0xdddc3000	0x12aed000	0x1000	0x63d4000	Disabled
0xdddc4000	0x12a2e000	0x1000	0x63d5000	Disabled
0xdddc5000	0x12278000	0x1000	0x63d6000	Disabled
0xdddc6000	0x127b9000	0x1000	0x63d7000	Disabled
0xdddc7000	0x12785000	0x1000	0x63d8000	Disabled
0xdddc8000	0x12f46000	0x1000	0x63d9000	Disabled
0xdddc9000	0x12560000	0x1000	0x63da000	Disabled
0xdddca000	0x2b21000	0x1000	0x63db000	Disabled
0xdddcb000	0x12e1b000	0x1000	0x63dc000	Disabled
0xdddcc000	0x1265c000	0x1000	0x63dd000	Disabled
0xdddcd000	0x2be3000	0x1000	0x63de000	Disabled
0xdddce000	0x10a24000	0x1000	0x63df000	Disabled
0xdddcf000	0x121ff000	0x1000	0x63e0000	Disabled
0xdddd0000	0x2c07000	0x1000	0x63e1000	Disabled
0xdddd1000	0x12e46000	0x1000	0x63e2000	Disabled
0xdddd2000	0x13388000	0x1000	0x63e3000	Disabled
0xdddd3000	0x123a8000	0x1000	0x63e4000	Disabled
0xdddd4000	0x12e69000	0x1000	0x63e5000	Disabled
0xdddd5000	0x2b53000	0x1000	0x63e6000	Disabled
0xdddd6000	0x124d4000	0x1000	0x63e7000	Disabled
0xdddd7000	0x13264000	0x1000	0x63e8000	Disabled
0xdddd8000	0x11b25000	0x1000	0x63e9000	Disabled
0xdddd9000	0x126b8000	0x1000	0x63ea000	Disabled
0xdddda000	0x2ab9000	0x1000	0x63eb000	Disabled
0xddddb000	0x131e4000	0x1000	0x63ec000	Disabled
0xddddc000	0x12fe5000	0x1000	0x63ed000	Disabled
0xddddd000	0x135d0000	0x1000	0x63ee000	Disabled
0xdddde000	0x133d1000	0x1000	0x63ef000	Disabled
0xddddf000	0x138c8000	0x1000	0x63f0000	Disabled
0xddde0000	0x134c9000	0x1000	0x63f1000	Disabled
0xddde1000	0x1312f000	0x1000	0x63f2000	Disabled
0xddde2000	0x13609000	0x1000	0x63f3000	Disabled
0xddde3000	0x13186000	0x1000	0x63f4000	Disabled
0xddde4000	0x1340a000	0x1000	0x63f5000	Disabled
0xddde5000	0x133cd000	0x1000	0x63f6000	Disabled
0xddde6000	0x1350e000	0x1000	0x63f7000	Disabled
0xddde7000	0x13656000	0x2000	0x63f8000	Disabled
0xddde9000	0x1364e000	0x1000	0x63fa000	Disabled
0xdddea000	0x1354f000	0x1000	0x63fb000	Disabled
0xdddeb000	0x139e4000	0x1000	0x63fc000	Disabled
0xdddec000	0x13465000	0x1000	0x63fd000	Disabled
0xddded000	0x13272000	0x1000	0x63fe000	Disabled
0xdddee000	0x132b3000	0x1000	0x63ff000	Disabled
0xdddef000	0x135cd000	0x1000	0x6400000	Disabled
0xdddf0000	0x1378e000	0x1000	0x6401000	Disabled
0xdddf1000	0x136c5000	0x1000	0x6402000	Disabled
0xdddf2000	0x13a46000	0x1000	0x6403000	Disabled
0xdddf3000	0x133a7000	0x1000	0x6404000	Disabled
0xdddf4000	0x1391e000	0x1000	0x6405000	Disabled
0xdddf5000	0x14bc2000	0x1000	0x6406000	Disabled
0xdddf6000	0xf51f000	0x1000	0x6407000	Disabled
0xdddf7000	0x10c67000	0x1000	0x6408000	Disabled
0xdddf8000	0x13228000	0x1000	0x6409000	Disabled
0xdddf9000	0x139cf000	0x1000	0x640a000	Disabled
0xdddfa000	0x13f90000	0x1000	0x640b000	Disabled
0xdddfb000	0x13b8b000	0x1000	0x640c000	Disabled
0xdddfc000	0x13b4c000	0x1000	0x640d000	Disabled
0xdddfd000	0x14d03000	0x1000	0x640e000	Disabled
0xdde40000	0x1ee3d000	0x1000	0x640f000	Disabled
0xdde41000	0x1e9be000	0x1000	0x6410000	Disabled
0xdde42000	0x3958000	0x1000	0x6411000	Disabled
0xdde43000	0x3a59000	0x1000	0x6412000	Disabled
0xdde44000	0x38a6000	0x1000	0x6413000	Disabled
0xdde45000	0x4427000	0x1000	0x6414000	Disabled
0xdde46000	0x1ea7c000	0x1000	0x6415000	Disabled
0xdde47000	0x3b28000	0x1000	0x6416000	Disabled
0xdde48000	0x4129000	0x1000	0x6417000	Disabled
0xdde49000	0x4882000	0x1000	0x6418000	Disabled
0xdde4a000	0x4743000	0x1000	0x6419000	Disabled
0xdde4b000	0x3dd7000	0x1000	0x641a000	Disabled
0xdde4c000	0xa3d8000	0x1000	0x641b000	Disabled
0xdde4d000	0xa1c000	0x1000	0x641c000	Disabled
0xdde4e000	0xa5d000	0x1000	0x641d000	Disabled
0xdde4f000	0xaa3000	0x1000	0x641e000	Disabled
0xdde50000	0xc24000	0x1000	0x641f000	Disabled
0xdde51000	0xb6b000	0x1000	0x6420000	Disabled
0xdde52000	0xb2e000	0x1000	0x6421000	Disabled
0xdde53000	0xdaf000	0x1000	0x6422000	Disabled
0xdde54000	0xcf6000	0x1000	0x6423000	Disabled
0xdde55000	0xb77000	0x1000	0x6424000	Disabled
0xdde56000	0xd488000	0x1000	0x6425000	Disabled
0xdde57000	0xce09000	0x1000	0x6426000	Disabled
0xdde58000	0x9ce000	0x1000	0x6427000	Disabled
0xdde59000	0x80f000	0x1000	0x6428000	Disabled
0xdde5a000	0x965000	0x1000	0x6429000	Disabled
0xdde5b000	0xce6000	0x1000	0x642a000	Disabled
0xdde5c000	0x4cd4000	0x1000	0x642b000	Disabled
0xdde5d000	0xcfd5000	0x1000	0x642c000	Disabled
0xdde5e000	0x4cd2000	0x1000	0x642d000	Disabled
0xdde5f000	0x93000	0x1000	0x642e000	Disabled
0xdde60000	0xd6b4000	0x1000	0x642f000	Disabled
0xdde61000	0xa6f5000	0x1000	0x6430000	Disabled
0xdde62000	0xd6d6000	0x1000	0x6431000	Disabled
0xdde63000	0xde4c000	0x1000	0x6432000	Disabled
0xdde64000	0xa2d000	0x1000	0x6433000	Disabled
0xdde65000	0xd74d000	0x1000	0x6434000	Disabled
0xdde66000	0xd16d000	0x1000	0x6435000	Disabled
0xdde67000	0xd22e000	0x1000	0x6436000	Disabled
0xdde68000	0xd6eb000	0x1000	0x6437000	Disabled
0xdde69000	0xdbec000	0x1000	0x6438000	Disabled
0xdde6a000	0xe900000	0x1000	0x6439000	Disabled
0xdde6b000	0xe881000	0x1000	0x643a000	Disabled
0xdde6c000	0xe65d000	0x1000	0x643b000	Disabled
0xdde6d000	0xe05e000	0x1000	0x643c000	Disabled
0xdde6e000	0xd5e6000	0x1000	0x643d000	Disabled
0xdde6f000	0xdea7000	0x1000	0x643e000	Disabled
0xdde70000	0xd6b0000	0x1000	0x643f000	Disabled
0xdde71000	0xd631000	0x1000	0x6440000	Disabled
0xdde72000	0xe6b3000	0x1000	0x6441000	Disabled
0xdde73000	0xe8b4000	0x1000	0x6442000	Disabled
0xdde74000	0xe692000	0x1000	0x6443000	Disabled
